gene,mi_score,rf_importance,combined_score
uxaB,0.0007763561793005247,6.33145820311596e-05,0.004172551334784239
group_7814,0.000358210905065548,9.864923053239496e-05,0.00417123510023782
ypdI,0.0015218417694449204,0.0,0.004164592250805202
rhmR,0.00021853679531814996,0.00010987154405586192,0.004152014721998631
group_10562,2.1900697972226935e-06,0.00012805216334576175,0.004148054100808209
group_3892,0.001465727492065888,3.907573487690466e-06,0.004137429849823724
sorA,0.001511484302199828,0.0,0.0041362485489649745
group_6744,0.00068372429320053,6.981383483456354e-05,0.004129288954850379
yeeU_3,0.0015013796726345563,0.0,0.0041085967494635355
group_2146,0.0006171006443652233,7.477345332662004e-05,0.004107397311084396
group_25709,0.0015004851062510802,0.0,0.004106148725998962
group_14248,0.0015004851062510802,0.0,0.004106148725998962
group_5525,0.0015004851062510802,0.0,0.004106148725998962
lpfB,0.0014988455991118699,0.0,0.0041016621367181
traT,0.0005064948980990636,8.386761403652851e-05,0.0040988852364386335
group_9379,3.203081408031938e-05,0.00012356555525435978,0.004084587887580983
group_9244,0.0009273866679840453,4.7768209388293936e-05,0.004082980072578981
arcC2,0.0014896033136323206,0.0,0.004076370182830557
group_10280,0.0014807422289035005,0.0,0.004052121402931815
siiEA,0.0009315088211158673,4.6448388113560285e-05,0.004051568718023597
group_10055,0.00147914647484218,0.0,0.004047754546030015
ttgC,0.0014777534875976828,0.0,0.004043942570168447
group_924,0.0011886459623764445,2.4273891144689284e-05,0.0040379656106745735
ulaA_2,0.0014753887731431548,0.0,0.004037471416569755
group_11324,0.000306606550697891,9.88314819175513e-05,0.0040359125549343546
group_7528,0.0001768879959856695,0.00010962203444795461,0.004029969996466322
rbsB_1,0.0011003275211378116,3.081794957241107e-05,0.004007956490528282
yahL,0.0008808129844742607,4.905884595118779e-05,0.003997276766525475
group_16720,0.0007188089414404478,6.237464570713419e-05,0.003984666771036508
adhP,0.0014524447526403916,0.0,0.003974684012974099
group_2889,0.0004574313977321748,8.399589233981701e-05,0.003968770009535195
group_15648,1.145207200002607e-05,0.00012115131491718038,0.003950180546397875
group_9020,0.001379934685585088,5.33566800538966e-06,0.003948847855080598
group_20608,0.001441591014133381,0.0,0.003944982241217082
group_12486,2.7074221948170107e-05,0.00011949298026532509,0.003939289699843188
yqiB,0.001368690848184348,5.875649132954457e-06,0.003935545150264386
group_6764,0.0006585148148520077,6.59099672257567e-05,0.003934024902400491
group_16797,0.0014324882894231755,0.0,0.003920072202014015
group_4149,0.0014324882894231755,0.0,0.003920072202014015
group_2965,1.1697497365181775e-07,0.00012105704476469605,0.0039161121886783536
yhcG,1.7661079793063195e-08,0.00012047250771123159,0.0038969325845484293
group_14503,0.0014225106404940693,0.0,0.003892767891064149
dmlR_3,0.0014225106404940693,0.0,0.003892767891064149
group_20460,0.001420966335645063,0.0,0.0038885418273793813
irp_3,0.00044328915649484435,8.256492994643243e-05,0.00388378222587383
hha_2,0.0014168603700856208,0.0,0.0038773056572975286
group_2180,0.001415776564029289,0.0,0.0038743397704657017
group_18023,0.0014155143390908037,0.0,0.003873622179447007
group_25378,8.190395535059847e-05,0.00011278142508944477,0.003872237415904389
group_18528,6.827738088084623e-05,0.00011387920209651433,0.0038704570767637394
group_5027,0.001413481374587744,0.0,0.0038680588753724713
kfiB,0.0014106455642544924,0.0,0.0038602985454907423
spsA,0.0014089092757042787,0.0,0.003855547109274598
group_3128,3.810446765825648e-07,0.00011870737056074035,0.0038408306928499215
group_20612,0.001402547496629953,0.0,0.0038381377981960107
papF_2,0.001402547496629953,0.0,0.0038381377981960107
tnsA,0.001402547496629953,0.0,0.0038381377981960107
group_9945,2.9877308579777384e-05,0.00011607673372379258,0.0038364562816223854
group_12508,0.0014009523953757014,0.0,0.00383377272773181
group_5682,0.0014009523953757014,0.0,0.00383377272773181
group_12553,0.0008890844071941656,4.31844378128306e-05,0.003829894369164026
group_10025,0.0013591622227996578,3.292942937268951e-06,0.003825927669630209
group_19319,0.0005952297198363529,6.79009647725818e-05,0.003825244369113072
sorB,4.435592562884727e-06,0.00011777568185711653,0.003821789129361067
group_3800,0.0013951013772510283,0.0,0.0038177611382897983
group_8090,0.0013951013772510283,0.0,0.0038177611382897983
group_24509,0.001392618900369312,0.0,0.003810967722206927
group_391,0.0005072205661725004,7.426392979018986e-05,0.0037902238604256545
group_978,0.0013842988048608368,0.0,0.0037881993850455245
group_24439,0.0013728152132586185,0.0,0.0037567739903301856
group_24699,6.551922781908304e-05,0.00011046162829931332,0.0037523621292629068
bcr_2,0.0013709463874852224,0.0,0.0037516598596977597
group_14071,0.0006800740674544614,5.8394296948210755e-05,0.0037499159195032872
group_11319,0.0006268710905583327,6.280077616631641e-05,0.0037468583696103888
group_18697,1.043348333881755e-06,0.00011528987078954995,0.0037320983823732152
group_417,0.001362921834421403,0.0,0.003729700288495664
group_15458,0.00015126148131199002,0.00010249530391860209,0.003729315822230464
rfe,0.001359958373102016,0.0,0.0037215906356177796
group_12796,0.001359958373102016,0.0,0.0037215906356177796
group_2648,0.0013591622227996578,0.0,0.0037194119324410217
group_11669,6.355299806180825e-05,0.00010943838893486853,0.003713883062355943
group_8388,0.0013570938264622634,0.0,0.0037137516674662706
group_1150,0.0009700857436735696,3.27097044191812e-05,0.0037127356396375925
group_3452,0.00014506942035803078,0.00010245087864272409,0.0037109339431415454
group_9849,0.0003156424854702036,8.797366921543535e-05,0.0037094257402881955
puuD,0.0013486597154613034,0.0,0.0036906713214857542
group_14562,0.0013440905355527472,0.0,0.003678167543301581
group_7087,0.0013419965199118061,0.0,0.0036724371698839166
group_25816,0.0013409674493210441,0.0,0.003669621069257489
rmlC,0.0013409674493210441,0.0,0.003669621069257489
group_3417,0.0013409674493210441,0.0,0.003669621069257489
hpaI,0.0008369604885002796,4.240605663770154e-05,0.0036620767473348097
group_9040,5.5694938758427126e-05,0.00010847567308043565,0.0036612384575918653
group_7861,2.5708289760180414e-05,0.00011059787781605738,0.00364782482148484
yciG,0.0013324911307817655,0.0,0.0036464252203404724
group_6282,8.174114631358947e-05,0.0001056743276213692,0.0036419009476455206
group_4669,0.0013299892041135006,0.0,0.003639578578991448
yeeR,0.0001339638845294644,0.00010101765219759008,0.0036341830137591167
prpR,0.001326039561307335,0.0,0.0036287701935605017
group_15389,0.0003678814385217194,8.082420931175021e-05,0.003621118903126193
