gene,mi_score,rf_importance,combined_score
yafB,0.021718043286225022,0.0022247998183080914,0.09496778318020489
group_25010,0.03933631663257591,0.0004260624644503109,0.09469992907483328
insA_1,0.028348963195757748,0.0015134317248387543,0.09412931107367684
ybaM,0.03101873716791642,0.001221430528192155,0.09367186925874733
ycjP_2,0.034225753443455444,0.000866555187305965,0.093034109436847
group_15783,0.02901986492126287,0.0013645018396935035,0.09239352894458283
sopB,0.03091064533289478,0.0011634478208428,0.09219283831602373
tdcF_2,0.03407170927952556,0.0007948137654500537,0.09115995825198348
group_16762,0.016508233625866058,0.0024622527206869535,0.08873021166385617
group_14958,0.030934626687369904,0.0009461540247081669,0.08758332083452142
yjgL_2,0.03008993475981176,0.001028967304743342,0.08752267378398601
